#chrm,start,stop,band,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
21,38300001,41200000,21q22.2,-0.004268238,-0.054831818,-0.045200466,-0.053444805,0.039335227,0.032309764,-0.025032197,-0.047931818,0.092494071,-0.048836777,0.072980519,0.010551653,-0.04584953,-0.007745455,-0.005857143,0,-0.044572012,-0.002079461,0.005349158,0.112136364,0,0.018611591,-0.022412587,-0.011733333,-0.068808777,-0.036406627,0.032878788,-0.0333758,-0.060536364,0.015456612,-0.0206917,0.233753247
21,41200001,46709983,21q22.3,-0.003342611,-0.08697904,-0.035537685,-0.016743506,0.010941288,0.085106996,-0.013702862,-0.148757576,0.102837945,-0.00020202,0.063785714,0.010675849,0.01879589,0.017164141,0.056599808,0,-0.0249529,0.033384886,0.05128829,0.00775974,0.000855556,0.026565657,-0.101641026,0.028937598,0.007538837,-0.053087927,0.11837486,-0.026142481,-0.017729293,-0.074743113,-0.001612385,0.249264791
22,15000001,17400000,22q11.1,0.091981893,-0.00307,0.098495726,-0.003964286,0.27571875,0.173550617,0.206375,0.206787879,0.225904348,0.12420303,-0.125928571,0.047863636,0.051657471,0.187313333,0.113428571,0.1964375,0.073405243,0.163839506,0.127542716,0.160590476,0.048,0.047667,0.210461538,0.060177778,0.190758621,-0.008325301,0.07,0.067969953,0.047549333,0.119586364,0.125411594,-0.1012
22,17400001,21700000,22q11.21,0.190107995,0.097792961,0.115665671,0.145428918,0.419613471,0.238331895,0.309061893,0.271719771,0.331918531,0.121965137,-0.080357143,0.208512357,0.087655842,0.293775728,0.238761905,0.167168689,0.11548511,0.207879108,0.263260122,0.294495146,0.111670874,0.11366699,0.324348021,0.162306149,0.44484533,0.065640016,0.185919094,0.156470122,0.149390291,0.284000662,0.145411988,-0.076076283
22,21700001,23100000,22q11.22,0.165125309,0.028525,0.080230769,0.096464286,0.4895,0.236962963,0.207041667,0.158272727,0.292,0.058579545,-0.040714286,0.102636364,0.063724138,0.1857,0.118761905,0.172125,0.109191011,0.129125926,0.218503704,0.331714286,0.1219,0.101805,0.298461538,0.1024,0.320586207,0.04682869,0.103,0.124954665,0.10256,0.164745028,0.077278261,0.078857143
22,23100001,25500000,22q11.23,0.11294718,0.047757353,0.068346405,0.02047549,0.341362745,0.183273057,0.124551471,0.083527629,0.268754476,0.056540998,-0.008079832,0.102636364,0.025280595,0.167166667,0.089958917,0.050449755,0.067191011,0.097648511,0.164406245,0.268516807,0.106417647,0.072248235,0.298461538,0.092782571,0.213252874,0.013185093,0.110180828,0.078506766,0.062923922,0.086693627,0.072683887,0.034962185
22,25500001,29200000,22q12.1,0.052999471,0.019110714,0.023684982,-0.017477041,0.126138393,0.054059524,0.069092262,0.024228896,0.173121118,0.018853896,-0.071071429,0.024558442,-0.018873153,0.072858929,0.049926871,0.092595982,0.038123194,0.065841534,0.080538889,0.016681122,0.048796429,0.05278,0.131986264,0.094515079,0.022082512,0.019905551,0.090642857,0.058200453,-0.012442857,0.071942776,0.036589752,-0.068234694
22,29200001,31800000,22q12.2,0.127250494,0.057652083,0.066883333,0.1818625,0.191889583,0.071204321,0.081870139,0.014256061,0.242492754,0.022834848,-0.077892857,0.033465152,0.020775287,0.149928333,0.151739683,0.155953125,0.056074345,0.081466667,0.163659877,0.279192857,-0.002673333,0.11450875,0.160694872,0.172714815,0.189362069,0.106605924,0.02652963,0.101402113,0.13906,0.139616667,0.073897246,-0.101035714
22,31800001,37200000,22q12.3,0.051303111,0.023023,0.019357949,0.092541429,0.011265,0.000865185,0.031343333,0.032483636,0.0715,0.004892727,0.005942857,-0.012009091,0.034673793,0.051276,0.04510381,-0.0195525,0.028102921,0.014570222,0.069639704,0.074061429,0.047508,0.0473354,0.034003077,0.040704,0.083286207,0.048643373,0,0.049804507,0.0803024,0.079903636,0.023456174,-0.008752857
22,37200001,40600000,22q13.1,0.043611533,-0.014476582,0.005036676,0.013462929,0.038770965,-0.012424754,0.047761603,0.058043153,0.182296092,-0.020610472,0.003860759,0.00296893,-0.034559144,0.138779114,0.106349005,0.000651899,0.016718959,0.009793905,-0.019974402,0.211542495,0.034131646,0.04071962,-0.012707887,-0.023599156,0.003920995,0.027320497,0.014094233,0.044717864,0.085245063,0.071839902,-0.011188332,-0.008975588
22,40600001,43800000,22q13.2,-0.04784566,-0.040471923,-0.089248915,-0.054797802,-0.025284135,-0.021204558,-0.070157692,-0.052888811,-0.010115719,-0.03253007,-0.004156044,-0.018273427,-0.064237135,-0.090659231,0.060460806,-0.000100962,-0.063190493,-0.105551453,-0.13285641,0.017592308,0,-0.033452923,0.021485207,-0.082047863,-0.049527851,-0.016128638,0.011789744,-0.03661571,0.020870769,-0.059259441,-0.080895251,-0.12187033
22,43800001,48100000,22q13.31,-0.090122827,-0.064507843,-0.084623429,-0.111616947,-0.136630515,-0.012127088,-0.100686275,-0.096437611,-0.0508815,-0.02833779,-0.134915966,0.001639037,-0.070402975,-0.14672549,0.083121382,-0.0554375,-0.097977969,-0.153852869,-0.204747131,0.017532213,0.003615686,-0.082482059,-0.002138763,-0.16451329,-0.094464503,-0.045294,-0.057749455,-0.073632422,0.000202353,-0.09082598,-0.110529923,-0.210011204
22,48100001,49100000,22q13.32,-0.122910288,-0.082554167,-0.132713675,-0.143297619,-0.148447917,-0.044222222,-0.118222222,-0.142772727,-0.089913043,-0.070492424,-0.181166667,-0.03330303,-0.099706897,-0.153783333,0.0855,-0.061885417,-0.101855805,-0.196162963,-0.25317037,0.003309524,-0.0112,-0.125461667,-0.008538462,-0.21682963,-0.145827586,-0.075386546,-0.102444444,-0.103503521,-0.09308,-0.130708333,-0.123469565,-0.287571429
22,49100001,50818468,22q13.33,-0.12922963,-0.098725,-0.148564103,-0.147428571,-0.16259375,-0.06362963,-0.141458333,-0.146318182,-0.089913043,-0.101,-0.187642857,-0.061409091,-0.129586207,-0.1482,0.044238095,-0.087625,-0.119707865,-0.204711111,-0.260762963,-0.014285714,-0.0692,-0.13098,-0.012846154,-0.221088889,-0.158,-0.081524096,-0.102444444,-0.108612676,-0.09308,-0.134534091,-0.131191304,-0.287571429
2,91800001,93900000,2p11.1,0.05102963,0.0467,0.010923077,0.011392857,0.04046875,0.143777778,0.097625,0.026954545,0.149217391,-0.011227273,0.044571429,-0.001409091,-0.005275862,0.04155,0.08,0.1849375,0.103101124,0.026125926,0.085377778,0.166285714,0,0.042725,-0.041538462,0.021955556,0.124965517,0.047596386,0.043333333,0.028915493,-0.01792,0.043522727,0.016069565,0.114714286
2,83100001,91800000,2p11.2,0.016867071,0.030589344,-0.007918453,-0.046441452,0.003585553,0.021428658,0.05192623,0.030477645,0.043243051,0.012399404,0.043379391,-0.025504471,-0.003493499,0.027648361,-0.017301327,0.015227459,0.08348333,-0.011368549,0.028630237,-0.025393443,0.002706557,0.018094098,-0.032387137,-0.056656466,0.052205766,0.012748963,0.049701275,0.017895867,0.015929836,-0.014537258,0.003754526,0.074642857
2,74800001,83100000,2p12,0.017138546,0.037520833,0.011809117,-0.029880952,0.0075625,0.019746914,0.100833333,0.020361111,0.084676329,0.012727273,0.02252381,-0.025479798,-0.012482759,0.024663889,-0.023219577,0.013184028,0.033154182,-0.027498354,0.043780658,-0.041571429,0,0.001596667,-0.023303419,0.012759259,0.086605364,0.005926037,0.024074074,0.018343897,0.058255556,0.00247601,0.004674879,0.054619048
2,73300001,74800000,2p13.1,0.029219815,0.065954375,0.026785256,0.043485714,0.031342188,0.018453704,0.073166667,0.007940909,0.13536413,0.011502273,0.035044643,-0.032318182,0.009843966,0.015395,-0.015652381,0,0.032778933,-0.009362037,0.072480556,-0.041571429,0.00553,0.016223625,0.018692308,0.007923333,0.06052069,0.014064458,0,0.026041373,0.097971,0.02162983,0.001153913,0.023714286
2,71300001,73300000,2p13.2,0.029283191,0.061548077,0.027076923,-0.002681319,-0.016413462,0.023507123,0.068939103,-0.006356643,0.136327759,0.008958042,0.008214286,-0.020513986,0.018793103,0.053653846,0.02025641,0,0.040004322,-0.01854416,0.055442165,-0.041571429,0.042538462,0.014979615,0.018692308,0.001196581,0.04128382,0.011061168,0,0.034973456,0.100855385,0.013714161,0.003064883,0.012653846
2,68400001,71300000,2p13.3,0.021332687,0.055335714,0.054604396,-0.046233844,-0.00565625,0.046303351,0.076550595,0.006872294,0.074144928,0.018363636,-0.001335034,0.00854329,-0.016359606,0.002742857,0.021520408,0.005159226,0.031382558,0.000769489,0.058581129,-0.035210884,0,-0.00214,0.035080586,-0.002709524,0.045584565,0.005417527,0.004584656,0.025891013,0.104478095,0.002548431,0.00263499,-0.023520408
2,63900001,68400000,2p14,0.050217387,0.066957292,0.097317308,-0.011416667,0.020298177,0.065966049,0.122034722,0.071003788,0.180291667,0.029087121,0,0.047208333,-0.021086207,0.06769375,0.001892857,0.053195313,0.063967697,0.051576543,0.089745679,-0.001529762,0,0.014249167,0.063032051,0.044690741,0.067747126,0.008676456,0,0.045736796,0.136565,0.037441288,0.038946377,-0.014877976
2,61000001,63900000,2p15,0.064011248,0.078019444,0.122974359,-0.036454365,0.028394097,0.116104938,0.112560185,0.09479798,0.13023913,0.073853535,0,0.050055556,0.033463602,0.028930556,0.010063492,0.0555,0.094033084,0.103874074,0.100843621,0.104222222,0.030983333,0.036901944,0.072538462,0.0534,0.00147318,0.007868139,0,0.060877152,0.093115556,0.056262626,0.065299517,0.006238095
2,54700001,61000000,2p16.1,0.054537931,0.032918966,0.101545535,-0.04583867,0.033331897,0.13247765,0.076787356,0.072095611,0.128647676,0.046661442,0.001263547,0.02681348,0.039365042,0.049165517,0.037610837,0.005741379,0.08216079,0.108514687,0.104662324,0.103214286,0.0507,0.027992586,0.07069496,0.02734636,0.009330559,-0.006452015,0.029544061,0.046676785,0.083525517,0.038271552,0.069051274,0.004359606
2,52600001,54700000,2p16.2,0.074262868,0.03135,0.098631164,-0.004178571,0.050300481,0.121111111,0.074035256,0.107604895,0.261949833,0.015003497,0.016912088,0.052909091,0.094782493,0.085061538,0.096249084,0,0.114949006,0.132503704,0.119116239,0.195071429,0.0507,0.035576923,0.099881657,0.049076923,0.014787798,0.0016557,0.118871795,0.058229686,0.114923077,0.043648601,0.069444147,0.085901099
2,47500001,52600000,2p16.3,0.081434568,0.06951,0.152641026,0.069989286,0.076478125,0.142388889,0.067083333,0.124909091,0.211486957,0.081090909,0,0.112077273,0.087172414,0.10523,0.004961905,0.004425,0.12231236,0.131791852,0.112984444,0.195071429,0.05941,0.048356,0.113553846,0.067446667,0.085396552,0.033296386,-0.007711111,0.038888028,0.196948,0.033563636,0.072113913,0.082557143
2,41500001,47500000,2p21,0.072543532,0.053790217,0.122343367,0.089479037,0.06742663,0.098165862,0.026726449,0.111686759,0.148795841,0.030705534,0,0.084562253,0.049362819,0.111182609,0.013461698,0.010138587,0.128006351,0.112384702,0.109653301,0.145506211,0.05558913,0.043858587,0.085785953,0.059092271,0.056948276,0.042993714,0.001797101,0.035521433,0.161876522,0.044712945,0.067239887,0.088406832
2,38300001,41500000,2p22.1,0.028047531,0.042515625,0.053232372,0.004830357,-0.096324219,0.058474537,0.040471354,0.07021875,0.114244565,0.0185,0,-0.028917614,0.061146552,0.00805,0.02377381,0,0.100171348,0.067079167,0.035912037,0.083928571,0.0507,0.015197188,0.075394231,-0.145261111,-0.009301724,-0.001424699,0.011791667,0.044932218,-0.002785,0.02443821,0.028716848,0.042107143
2,36300001,38300000,2p22.2,0.031809586,0.029723529,0.098992459,0.004743697,-0.08459375,0.026518519,0.024122549,0.065181818,0.087186701,0.075072193,0,-0.030954545,0.056592292,0.027232353,0.036296919,0.013602941,0.09440846,0.066864488,0.03548061,0.083928571,0.0507,0.015394706,0.096438914,-0.143453595,-0.01798783,0.013063785,0,0.031521127,0.003952941,0.027233957,0.043449616,0.052084034
2,31800001,36300000,2p22.3,0.043527023,0.006494444,0.157730769,-0.012761905,-0.002395833,0.049014403,0.044983796,0.053641414,0.202335749,0.04989899,0,-0.027762626,0.033655172,0.062211111,0.004835979,0.053690972,0.059923845,0.07038642,0.040264609,0.083928571,0.0507,0.028048056,0.086692308,-0.112909877,0.01243295,0.013605422,0,0.039699531,0.055524444,0.01874053,0.049272464,0.063706349
2,29800001,31800000,2p23.1,0.038945679,0.032945,0.157333333,0.023092857,0.02268125,-0.022659259,0.0061,-0.002272727,0.135026087,0.072590909,0,-0.092831818,0.03922069,-0.03997,0.019566667,0.06344375,0.045304494,0.056421481,0.042491111,0.083928571,0.0507,0.0183525,0.0689,-0.148933333,0.001806897,0.006542169,0.045655556,0.048757746,0.02092,0.032751136,0.048922609,0.137164286
2,27700001,29800000,2p23.2,0.059940091,0.048822368,0.16694332,0.061592105,-0.022393092,0.014109162,0.137379386,-0.00608134,0.208839817,0.051363636,0.009676692,-0.010464115,0.04392559,-0.017405263,0.14866416,0.126190789,0.040423418,0.086754776,0.081006628,0.006176692,0.060942105,0.044090526,0.03,-0.234588304,0.099970962,0.045507609,0.06605848,0.077504818,0.060431579,0.0492811,0.080681922,0.242612782
2,23800001,27700000,2p23.3,0.010712658,0.016186,0.118851966,0.023404762,-0.127134583,-0.027948642,0.043620556,-0.060012121,0.093616232,0.03596,0.012845714,-0.046740606,0.034388046,-0.079437333,0.092337778,0.0276625,-0.016225019,0.041591506,0.038960494,-0.003267619,0.021550667,0.017996067,0.053243077,-0.377176,0.104354943,0.010901526,0.057333333,0.043289953,0.048877333,-0.010902273,-0.002904812,0.140967619
2,19000001,23800000,2p24.1,-0.015678431,-0.030213235,0.124951735,-0.067577731,-0.151630515,-0.08862963,-0.071710784,-0.122374332,0.098503836,-0.002101604,0.087168067,-0.15271123,0.022271805,-0.042729412,-0.044109244,0.0125625,-0.045251157,0.017477124,-0.020357298,-0.056584034,-0.008211765,0.011859706,-0.010705882,-0.674658824,-0.019521298,-0.009791637,-0.096686275,0.017100663,-0.030555294,-0.041397059,-0.018168286,0.194794118
2,16500001,19000000,2p24.2,-0.01425284,-0.0259325,0.100792308,-0.029542857,-0.169934375,-0.08862963,0.010266667,-0.057077273,0.071234783,0.007318182,0.079857143,-0.187954545,0.006524138,-0.11259,-0.071942857,0.0125625,-0.052879775,0.006974074,-0.034042222,-0.030642857,-0.0141,0.018064,0.012184615,-0.734882222,-0.02022069,0.000489759,-0.124777778,0.029990845,-0.02352,-0.034065909,-0.022828696,0.252464286
2,12000001,16500000,2p24.3,-0.018739095,-0.023055556,0.087301994,-0.067821429,-0.162631944,-0.090522634,-0.035763889,-0.066510101,0.019700483,0.039222222,0.091666667,-0.202176768,-0.018551724,-0.133127778,-0.062042328,0.032965278,-0.060918851,-0.000760494,-0.021281481,-0.030642857,-0.0141,0.033783333,-0.034196581,-0.736896296,-0.034639847,-0.000447122,-0.124777778,0.026760563,-0.021297778,-0.014286616,-0.028249275,0.163126984
2,6900001,12000000,2p25.1,-0.010412029,-0.047541667,0.068464168,-0.044744505,-0.184161058,-0.088521368,-0.064367521,-0.045249417,0.029527313,0.020249417,0.021785714,-0.243284382,-0.017365164,-0.154898718,-0.093588523,0.0125625,-0.053286373,0.021382526,0.007802469,-0.036009158,-0.0999,0.036746667,-0.126601578,-0.725052422,-0.005969938,0.01377093,-0.172880342,0.040428313,0.041638974,0.038282051,-0.001983278,0.118285714
2,4400001,6900000,2p25.2,-0.001850754,-0.042005556,0.082384615,-0.078031746,-0.173350694,-0.091502058,-0.056638889,-0.036636364,0.067594203,-0.003520202,0.034642857,-0.260505051,-0.033467433,-0.151711111,-0.136952381,0.028354167,-0.02276779,0.048109465,0.015853498,-0.043857143,-0.1021,0.036903889,-0.200786325,-0.721466667,-0.024471264,0.006097055,-0.202024691,0.063152582,0.05,0.075215909,0.019042512,0.122484127
2,1,4400000,2p25.3,0.008854321,0.0003025,0.096789744,-0.017573214,-0.186160938,-0.017390741,0.02664375,-0.042909091,0.12638913,-0.040527273,0.021785714,-0.278938636,-0.054275862,-0.1568,-0.135821429,0.0666625,0.01183427,0.040688519,0.02425037,-0.043857143,-0.126165,0.0443045,-0.261815385,-0.709137778,-0.043387931,0.021651807,-0.128911111,0.059872887,0.10396,0.069503977,0.006940435,0.204810714
2,93900001,96000000,2q11.1,0.043598257,0.030588235,0.032149321,0.034918067,0.044740809,0.148457516,0.07695098,-0.004045455,0.08684399,0.005024064,0.074046218,-0.007248663,-0.016673428,-0.026641176,0.04,0.1849375,0.081740912,0.029383878,0.077938126,0.167063025,0.089,0.051758824,-0.01418552,0.059773856,0.077438134,0.068995748,0,0.027367026,0.079894118,0.008484626,0.031635294,0.134588235
2,96000001,102100000,2q11.2,0.031803266,-0.000260081,0.021638131,0.01906682,0.049654234,0.097771207,0.068971102,-0.047631232,0.100431978,0.010809384,0.149418203,0.009320381,-0.008980534,-0.023964516,0.038480799,0.131708669,0.065329105,0.017128196,0.081229271,0.018367512,0.043064516,0.041670484,-0.003449132,0.038332975,0.021167408,0.063433055,0.028340502,0.019192867,0.058805161,-0.065528592,0.037378401,0.105778802
2,102100001,105300000,2q12.1,0.004128272,-0.03429875,0.001920513,-0.011255357,0.0133125,0.078488889,0.074108333,-0.047543182,0.030576087,-0.016063636,0.05255,0.031113636,-0.027931034,-0.0320275,0.040190476,0.07490625,-0.003461798,-0.005280741,0.086972593,-0.071835714,0,0.02759,-0.027769231,0.070428889,-0.00022069,0.041931325,0.007855556,-0.044774648,0.0408,-0.1737875,0.032094348,0.109232143
2,105300001,106700000,2q12.2,-0.008813051,-0.03215,0.010300366,-0.049892857,-0.009209821,0.054010582,0.069208333,-0.043636364,0.01126087,0.005681818,0.04105102,-0.023246753,-0.027931034,-0.004392857,0.040190476,0.0724375,-0.037388443,-0.011185185,0.053042328,-0.064928571,0,0.015233571,-0.027769231,0.018761905,-0.024142857,0.038699656,0,-0.054780684,0.020245714,-0.232923701,0.005207453,0.112306122
2,106700001,108700000,2q12.3,-0.020275857,-0.040291667,0.011038462,-0.05555754,-0.0105,0.0678107,0.053282407,-0.039828283,0.077400966,0.005681818,0,-0.064333333,-0.045226054,0.009875,0.047,0.0724375,-0.030584894,-0.020120165,0.031852263,-0.060753968,0.012466667,0.002608889,-0.027769231,0.014560494,-0.020766284,0.024163655,0,-0.068217136,-0.02432,-0.278960859,-0.014721739,0.10884127
2,108700001,112200000,2q13,0.000982536,-0.070506364,0.023109091,0.020600649,0.013235227,0.094103704,0.071542424,-0.093116529,0.067652174,0.003906612,0.04437013,-0.064826446,-0.038015047,0.056100909,0.044093506,0.066382955,0.00981287,-0.011550842,0.074452795,-0.014476623,-0.001330909,0.019861364,-0.018267133,-0.002682828,0.007667085,0.056588061,-0.010763636,-0.062706786,0.018536727,-0.273546281,0.00887336,0.149824675
2,112200001,118100000,2q14.1,0.009748422,-0.060980556,-0.003139601,0.016519841,0.057892361,0.125547325,0.123273148,-0.095292929,0.114719807,0.009964646,0.012111111,-0.059287879,-0.011559387,0.010533333,0.09105291,0.0724375,0.022792759,-0.007528395,0.068564609,-0.024047619,0.029088889,0.026651111,0.03308547,0.005654321,-0.034835249,0.050425033,0,-0.058888889,0.05284,-0.260162879,0.021631884,0.193460317
2,118100001,121600000,2q14.2,-0.013410582,-0.102804762,-0.005570208,-0.079073129,0.070144345,0.099116402,0.020676587,-0.15308658,0.077718427,0.007359307,0,-0.084073593,0.055075534,-0.016080952,0.141437642,0.074199405,-0.023084002,-0.00464903,0.055607407,-0.058928571,0,0.031089286,0.02159707,0.007369312,-0.072065681,0.004187034,-0.003544974,-0.079772636,-0.079830476,-0.358579004,-0.022746998,0.286707483
2,121600001,129100000,2q14.3,-0.033688777,-0.105430682,-0.006666667,-0.107058442,-0.011707386,0.058252525,-0.004488636,-0.157863636,0.129458498,-0.03161157,0.017318182,-0.086727273,-0.024305643,0.038490909,0.003774892,0.029346591,-0.025029622,-0.035038047,0.009614815,-0.029730519,0.007263636,0.001142273,-0.035377622,-0.069884848,-0.123266458,0.008468784,-0.029954545,-0.08749904,-0.079658182,-0.459059917,-0.068886561,0.098311688
2,129100001,131700000,2q21.1,-0.046175042,-0.118872297,-0.020250173,-0.197501931,0.004372466,0.058185185,-0.006314189,-0.152246929,0.054089307,-0.0375,0,-0.114954545,-0.055827586,-0.028918919,-0.026989704,0.051478041,-0.04767932,-0.054152553,-0.034939339,-0.058928571,0,-0.006090676,-0.012230769,-0.102266667,-0.141451072,-0.005015304,-0.025333333,-0.104733156,-0.07932,-0.486418612,-0.092073325,0.028642857
2,131700001,134300000,2q21.2,-0.043007407,-0.092888889,-0.006054131,-0.184642857,-0.018121528,0.054209877,0.022731481,-0.106772727,0.101748792,-0.047333333,0.01347619,-0.104186869,-0.04832567,-0.028205556,-0.019634921,0.0229375,-0.047202247,-0.052181893,-0.019869959,-0.060960317,0,-0.009227778,-0.012230769,-0.102266667,-0.104954023,-0.000752343,-0.005530864,-0.10357903,-0.076035556,-0.472085859,-0.089424155,0.028642857
2,134300001,136100000,2q21.3,-0.039724115,-0.070035,-0.00254188,-0.174047619,-0.016808333,0.052925926,0.054158333,-0.086160606,0.105797101,-0.067,0.052219048,-0.090727273,-0.048806897,0.01073,-0.035095238,0.0317625,-0.023155805,-0.049610864,0.006508148,-0.069071429,0.076253333,-0.006422333,-0.012230769,-0.089558519,-0.05837931,0.012090763,0.019222222,-0.09660892,-0.063045333,-0.456956061,-0.073525217,0.024285714
2,136100001,141500000,2q22.1,-0.040568959,-0.083828571,-0.030285714,-0.147392857,-0.076330357,0.025751323,0.017785714,-0.117545455,0.161621118,-0.056642857,0.021571429,-0.098636364,-0.0208867,-0.000621429,-0.052136054,0.030642857,-0.016332263,-0.03217037,0.000291005,-0.085581633,-0.034728571,-0.009554286,0.006802198,-0.099993651,-0.020182266,0.011840792,0.031920635,-0.097331992,-0.090925714,-0.438176948,-0.072561491,0.01577551
2,141500001,143400000,2q22.2,-0.020977778,-0.0651,0.015141026,-0.112071429,-0.0386875,0.028185185,-0.0085,-0.147636364,0.123065217,0.002636364,0.040428571,-0.056227273,0.052965517,-0.0042,-0.02302381,0.0229375,0.041904494,0.020759259,0.064666667,-0.069071429,0,0.0050375,0.008461538,-0.022244444,0.06937931,0.022277108,0.083333333,-0.034454225,-0.07952,-0.335034091,-0.01543913,-0.022857143
2,143400001,147900000,2q22.3,-0.013004938,-0.065346429,0.017692308,-0.106744898,-0.062040179,0.038497354,0.014511905,-0.148084416,0.117701863,-0.017422078,0.040428571,-0.065025974,0.057689655,-0.00775,-0.00377551,0.0139375,0.042749599,0.032013757,0.069275132,-0.069071429,-0.026542857,0.010602857,0.038637363,-0.04304127,0.075123153,0.019895869,0.083333333,-0.03289336,-0.048982857,-0.296592532,-0.009319255,-0.022857143
2,147900001,149000000,2q23.1,0.01530679,-0.0289125,0.043051282,-0.098348214,-0.091984375,0.036018519,0.011166667,-0.093772727,0.140043478,-0.033738636,0.040428571,-0.046920455,0.061232759,-0.0076,0.007416667,-0.003765625,0.094064607,0.066757407,0.091138889,-0.055928571,-0.023525,0.0129025,0.078903846,-0.051527778,0.112034483,0.023623494,0.015083333,0.007369718,-0.01034,-0.239238636,0.018304348,-0.022857143
2,149000001,149600000,2q23.2,0.012660494,-0.02235,0.022615385,-0.104392857,-0.07453125,-0.02037037,-0.0144375,-0.072522727,0.14,-0.023045455,0.040428571,-0.030954545,0.052965517,0.00115,0.019714286,-0.0593125,0.094325843,0.055562963,0.082918519,-0.055928571,0,0.021645,0.097,-0.046555556,0.116758621,0.021771084,0.083333333,-0.001605634,-0.00372,-0.233267045,0.025786957,-0.022857143
2,149600001,154000000,2q23.3,0.034622068,-0.0015875,0.054820513,0.051841518,0.007,-0.020240741,0.009729167,-0.002011364,0.108646739,-0.023045455,0.040428571,-0.029400568,0.065747845,0.00115,0.042880952,-0.048640625,0.11305618,0.093438889,0.088151389,-0.033348214,0.00665,0.024275313,0.132288462,-0.004923611,0.136892241,0.027896461,0.116548611,0.036015845,0.037745,-0.148922585,0.042569022,-0.025308036
2,154000001,158900000,2q24.1,0.065016931,0.007096429,0.036877289,0.0635,0.068183036,0.024010582,0.016863095,0.047798701,0.116664596,-0.023045455,0.082102041,-0.036116883,0.053391626,0.007703571,0.003894558,0.02646875,0.128934992,0.12671164,0.141679894,-0.046566327,0,0.041555714,0.209923077,0.060168254,0.14637931,0.054902324,-0.004246032,0.104486922,-0.00568,-0.020988636,0.118791925,-0.022520408
2,158900001,162900000,2q24.2,0.078829394,0.001519048,0.044222222,0.055816327,0.080529762,0.064680776,0.026513889,0.082255411,0.140923395,-0.02197619,0.084020408,0.054069264,0.010876847,0.02285,0.02823356,0.051464286,0.156288925,0.144491358,0.155821869,-0.02414966,0,0.044782619,0.209923077,0.096397884,0.220604269,0.045233792,-0.028333333,0.112414487,0.036699048,0.021861472,0.122170186,-0.020765306
2,162900001,168900000,2q24.3,0.074584175,-0.033148864,0.056410256,-0.126824675,0.061365057,0.069351852,0.019121212,0.173931818,0.057280632,-0.021863636,0.081928571,0.162533058,-0.048799373,0.011575,0.018978355,0.040036932,0.133013279,0.106929966,0.127100673,-0.031477273,0,0.033875909,0.179377622,0.143490909,0.150534483,0.007539157,-0.006888889,0.109721831,-0.016252727,0.032633781,0.09422332,-0.039454545
2,168900001,177100000,2q31.1,0.110484808,-0.031299306,0.123053063,-0.168232639,0.042538194,0.062924897,0.094402778,0.210248737,0.231062802,-0.011104798,0.214493056,0.15082702,0.013482759,0.047855556,0.047646825,0.01984375,0.161419944,0.143452058,0.18952428,0.067569444,0.0302625,0.039259861,0.186135684,0.117,0.170078065,0.016069361,0.10153858,0.166275528,0.077312222,0.099308396,0.149950121,-0.007588294
2,177100001,179700000,2q31.2,0.124673064,-0.032277273,0.108137529,-0.21788474,0.049021307,0.044560606,0.090104167,0.168200413,0.297581028,-0.004020661,0.225220779,0.121285124,0.012576803,0.014715909,0.035666667,0.027423295,0.169349336,0.135297306,0.197865657,0.090006494,0.040472727,0.034220682,0.150367133,0.113331313,0.131799373,0.034414567,0.154762626,0.18965717,0.068790909,0.133103306,0.148259289,0.007996753
2,179700001,182100000,2q31.3,0.096898272,0.007605,0.095792308,-0.223135714,0.024228125,0.049592593,0.057991667,0.182318182,0.11973913,0.036136364,0.198814286,0.136731818,0.010455172,0.0195,-0.0137,-0.0362625,0.150439326,0.158263704,0.149833333,0.013142857,-0.05802,0.015277,0.148153846,0.088026667,0.144503448,0.006992169,0.020811111,0.157578169,-0.00104,0.107076136,0.109892174,0.01935
2,182100001,188500000,2q32.1,0.100913435,-0.044047059,0.096241327,-0.273792017,0.046920956,0.057714597,0.069365196,0.166911765,0.196649616,0.039513369,0.222298319,0.152179144,-0.060488844,0.008241176,0.007114846,-0.003926471,0.146163252,0.163030501,0.188734641,0.019138655,-0.008594118,0.025519412,0.169696833,0.100865359,0.182559838,-0.010496456,0.018477124,0.158066694,0.030875294,0.090377005,0.140293606,0.038298319
2,188500001,191100000,2q32.2,0.105287369,-0.047229808,0.110525641,-0.312938187,0.021625,0.024481481,0.073951923,0.135937063,0.256767559,0.036136364,0.235755495,0.165251748,-0.065209549,-0.02595,0.001139194,0,0.184286949,0.17918661,0.25210114,0.013142857,0,0.039424615,0.148153846,0.122492308,0.273175066,0.00301228,0.001555556,0.189010834,0.097421538,0.082071241,0.167258528,0.049760989
2,191100001,196600000,2q32.3,0.082163786,-0.076302778,0.120954416,-0.372063492,0.026996528,0.023592593,0.042212963,0.07039899,0.246942029,0.036136364,0.179253968,0.153616162,-0.093344828,-0.01015,-0.012375661,0.0153125,0.114388265,0.134993416,0.195399177,0.007301587,0,0.003032222,0.126717949,0.099209877,0.233536398,-0.021133869,0.001555556,0.169679969,0.074426667,0.048924242,0.122258937,0.047142857
