-0.090583,-0.01851,0.36432,-0.39965,-0.14141,0.0069079,-0.0071356,-0.069153,-0.028296,-0.3012,-0.33026,-0.1365,-0.16478,-0.14128,0.558,27.694,-0.48105,-1.1433,-1.3847,-0.47483,-0.53913,-1.201,-0.061948,-0.76246,-0.56363,-1.2574,-0.55966,-1.2254,-0.4749,-0.85295,-1.1463,-0.68455
-0.090592,-0.13243,-0.1132,-0.401,0.2772,-0.14594,-0.14215,-0.34963,0.46106,0.95413,-0.33103,0.26866,-0.16344,-0.14129,-0.13598,-0.46799,-0.48127,-1.1442,-1.3863,-0.51815,1.0025,-1.2007,27.538,-0.76267,-0.59068,-1.2578,-0.56111,-1.2302,-0.47675,-0.85423,-1.1472,-0.6855
-0.090575,-0.13237,-0.11167,-0.39442,-0.19747,0.72891,0.20945,-0.34963,-0.16215,-0.30158,-0.33103,-0.1365,-0.16553,-0.066879,-0.13598,-0.41182,-0.48135,-1.1442,-1.3857,25.381,-0.6159,-1.201,2.7503,-0.7627,-0.59068,-1.2581,-0.54623,-1.23,-0.47673,-0.85395,-1.1457,-0.68552
-0.052912,-0.13221,-0.013195,-0.40027,-0.15966,0.27971,0.046877,-0.3436,-0.16215,0.10307,-0.32947,0.47622,0.11765,-0.1234,0.18346,-0.18521,-0.48104,-1.1441,-1.3859,-0.48664,27.636,-1.2009,-0.23251,-0.76244,-0.58849,-1.258,-0.48735,-1.2282,-0.47614,-0.85397,-1.1467,-0.68425
-0.090416,-0.13242,-0.10826,-0.40135,-0.19738,-0.14594,-0.14214,-0.25701,-0.16215,-0.30158,-0.33008,-0.13648,-0.16553,-0.14129,1.0223,-0.45631,-0.48132,-1.1441,-1.3861,-0.22563,-0.61364,-1.201,0.68925,-0.7626,-0.25087,-1.2581,27.68,-1.2299,-0.47655,-0.85417,-1.147,-0.67393
-0.085566,-0.002407,0.099396,-0.39245,0.12712,-0.034185,-0.12133,-0.28686,-0.14844,-0.10073,-0.32932,0.39518,-0.13911,-0.061877,-0.050092,-0.20958,-0.47933,-1.1427,-1.3846,-0.3236,-0.36907,-1.1862,0.16161,-0.75859,-0.44536,-1.2547,-0.40347,-1.226,-0.47169,-0.85074,-1.1443,25.534
-0.090592,2.2219,0.63355,-0.40071,0.42571,0.065928,-0.13827,-0.34963,-0.16215,-0.30158,-0.33103,0.582,-0.16553,2.9764,-0.13598,-0.46799,-0.48135,-1.1442,-1.3863,9.3049,-0.6159,-1.2011,0.27611,-0.7627,-0.59067,-1.2581,-0.5611,-1.2302,-0.47675,-0.85423,-1.1472,-0.68542
-0.068266,-0.1107,-0.019995,-0.39937,-0.092406,-0.14253,0.028892,-0.32035,-0.1534,-0.1779,12.658,0.15556,-0.12856,-0.071482,0.064028,-0.45588,-0.47643,-1.1295,-1.3781,-0.50952,-0.52322,-1.1614,-0.18319,-0.5925,-0.53591,-1.2423,-0.54911,-1.2217,-0.45475,-0.84395,-1.13,0.50011
0.17965,0.030182,-0.054619,-0.37293,0.35859,-0.076602,-0.13514,0.070824,-0.03838,-0.16576,-0.18174,-0.11887,-0.028186,-0.097556,-0.12422,-0.14133,-0.42506,-0.98491,-1.3033,-0.18393,-0.19192,-1.146,0.0074405,-0.6594,13.716,-1.1887,-0.32614,-1.0745,-0.44959,-0.79795,-1.0938,-0.038823
0.15983,0.041938,-0.042018,-0.37399,0.36468,-0.14292,-0.1392,0.051363,-0.0042703,-0.18892,-0.25871,-0.11349,-0.059975,-0.094919,-0.1029,-0.12207,-0.42782,-1.0347,-1.3068,-0.16677,-0.15229,-1.1095,0.017077,-0.65844,13.712,-1.1727,-0.31378,-1.1079,-0.44113,-0.77317,-1.0748,0.025888
0.1854,0.014485,-0.024231,-0.37907,0.28954,-0.12782,-0.083212,0.082897,-0.063201,-0.17426,-0.06998,-0.12433,-0.040629,-0.022532,-0.1258,-0.10021,-0.43563,-1.0151,-1.3504,-0.20147,-0.29543,-1.1449,0.024203,-0.64545,13.663,-1.162,-0.45403,-1.1057,-0.42192,-0.76725,-1.0923,-0.10848
-0.09047,-0.131,-0.046362,-0.39983,-0.032417,-0.022362,-0.14016,-0.30993,-0.097436,-0.080364,12.038,0.09277,-0.14572,-0.12919,0.13413,-0.40016,-0.47785,-1.136,-1.381,-0.3425,-0.57742,-1.193,-0.19706,-0.75532,-0.58234,-1.2534,-0.52852,-1.1989,-0.47414,-0.84974,-1.1076,0.8774
-0.084881,-0.11879,-0.031307,-0.39709,-0.062428,-0.12174,-0.040986,-0.25894,-0.13684,-0.11928,11.749,0.19913,-0.13658,-0.023839,0.089319,-0.41329,-0.46821,-1.1366,-1.3434,-0.48131,-0.57923,-1.0925,-0.19533,-0.74811,-0.42718,-1.2317,-0.52513,-1.224,-0.45311,-0.83535,-1.1339,0.89579
0.1563,0.0026443,-0.085137,-0.37988,0.24643,-0.082661,-0.08669,0.037469,-0.07231,-0.17681,-0.051414,-0.13071,0.0066342,-0.025966,-0.079395,-0.08754,-0.454,-1.0806,-1.3169,-0.15061,-0.32058,-1.094,0.040752,-0.60148,13.667,-1.2002,-0.44492,-1.158,-0.42112,-0.79155,-1.1372,-0.1322
-0.090369,-0.1169,-0.034161,-0.40038,-0.0403,-0.14068,-0.072175,-0.27331,-0.15612,-0.088389,11.766,0.22057,-0.082174,-0.041212,0.024594,-0.3606,-0.47795,-1.141,-1.3829,-0.49242,-0.57531,-1.1885,-0.21978,-0.75987,-0.58848,-1.2553,-0.52582,-1.2209,-0.47443,-0.85195,-1.1417,1.0297
-0.083544,-0.050604,0.030958,-0.36573,-0.073406,-0.093984,-0.055159,-0.22468,-0.13989,-0.20261,10.586,0.05232,-0.026668,-0.11787,-0.085941,-0.39117,-0.42777,-0.89147,-1.0404,-0.323,-0.31481,-1.1384,-0.16533,-0.56645,-0.34683,-0.88283,-0.37952,-0.61907,-0.43081,-0.56734,-0.77312,-0.68097
-0.029586,-0.0062251,-0.020222,-0.38318,-0.076151,-0.077529,-0.13083,-0.17768,-0.11285,-0.275,7.3259,-0.096182,0.016854,-0.12376,-0.062157,-0.2837,-0.44074,-0.77288,-0.36154,-0.13651,-0.12555,-1.115,-0.14143,-0.36106,0.19467,0.74629,-0.2736,-0.50605,-0.45845,-0.54184,-0.9072,-0.68552
-0.032381,0.043911,-0.01489,0.14274,0.11345,-0.14477,-0.1311,0.2863,0.08127,0.051273,-0.06769,0.026989,-0.037927,-0.068717,-0.13503,-0.1634,-0.36859,5.3756,-0.23882,0.14262,-0.055605,-1.1944,0.037511,0.11026,-0.030302,-1.1956,-0.066262,1.2216,-0.4366,-0.35159,-0.46615,0.062079
0.0011628,0.005176,0.0056777,0.17753,0.042426,-0.14476,-0.13162,0.36915,0.025688,-0.0088983,-0.09288,0.01471,-0.16133,-0.051685,-0.054637,-0.10931,-0.32701,4.9517,-0.18293,0.19447,-0.049877,-1.1978,-0.12959,0.089748,-0.0467,-1.1886,-0.080791,1.4101,-0.42718,-0.45649,-0.13275,0.091185
-0.04489,-0.0025592,0.012072,0.1845,0.071599,-0.12597,-0.1404,0.30964,0.12507,0.067013,-0.044534,0.041964,-0.081256,-0.054627,-0.13188,-0.12475,-0.42152,5.4988,-0.36004,0.21908,-0.055818,-1.1938,0.04547,0.091142,-0.06553,-1.194,-0.070285,1.0197,-0.42528,-0.50463,-0.39415,0.029263
0.018166,-0.052125,0.064602,0.14702,0.055767,-0.14396,-0.1391,0.38384,-0.0091755,-0.017522,-0.10871,0.025954,-0.16539,-0.077409,-0.085276,-0.082852,-0.35965,4.5535,-0.030199,0.23164,-0.051879,-1.1965,-0.13925,0.066086,-0.048266,-1.182,-0.087965,1.1895,-0.43792,0.058707,-0.12293,0.093652
-0.049818,-0.037495,0.017079,0.21627,0.086299,-0.11165,-0.14056,0.29482,0.10481,0.095331,-0.032994,0.05501,-0.093165,-0.10115,-0.12661,-0.1152,-0.42516,5.582,-0.37224,0.24604,-0.10107,-1.1906,0.055233,0.10359,-0.065365,-1.1743,-0.074318,0.75655,-0.41977,-0.52042,-0.39699,0.0036005
-0.074166,0.16164,0.086066,0.15582,-0.00026439,-0.050833,-0.13547,0.21145,0.078043,-0.12749,-0.19831,0.071523,-0.16549,-0.018952,-0.066155,-0.0032717,0.48369,0.78034,-1.3651,0.24276,-0.088222,-0.36323,-0.074087,0.17951,-0.13028,-1.0502,0.096287,5.0134,-0.28496,-0.072746,-0.64111,-0.11985
-0.064021,0.15651,0.056623,0.22241,0.035893,-0.027101,-0.067064,0.22375,0.040825,-0.18347,-0.22125,0.047601,-0.16519,-0.010688,-0.11221,-0.030944,0.50429,0.70174,-1.3509,0.16188,-0.019151,-0.14229,-0.079407,0.32987,-0.13097,-1.0322,0.12424,4.6353,-0.2908,-0.24737,-0.53457,-0.14383
-0.08505,0.15208,0.034107,0.12574,-0.029058,0.016318,-0.083854,0.16904,0.094956,-0.1288,-0.19534,-0.019987,-0.16541,-0.0044754,-0.112,0.0066259,0.42214,0.17178,-1.3448,0.24531,-0.056202,-0.14647,-0.019447,0.1034,-0.15648,-1.1223,0.053061,5.5757,-0.23557,-0.23472,-0.36529,-0.047871
0.0015917,0.011504,0.062774,0.14608,0.08537,-0.14552,-0.10688,0.27453,-0.092762,0.075063,-0.048115,-0.020725,-0.16527,-0.064129,-0.050244,-0.076924,-0.35713,3.4906,0.43326,0.14835,-0.035745,-1.1965,-0.062558,0.035661,-0.0089474,-1.0571,-0.014556,0.88109,-0.41036,0.39956,-0.59003,0.21022
0.00020357,-0.081073,0.095099,0.13741,0.09848,-0.14407,-0.12179,0.29425,-0.1054,0.072411,-0.081216,0.03148,-0.16416,-0.014759,-0.11654,-0.084793,-0.28369,3.6901,0.15828,0.1484,-0.039363,-1.1968,-0.13092,0.11961,-0.019907,-1.09,-0.036507,0.75914,-0.41954,0.63154,-0.44158,0.1162
-0.055489,-0.09434,0.016356,0.24487,0.035094,-0.060395,-0.142,0.28014,0.1067,0.058924,-0.1273,0.079173,-0.10034,-0.059707,-0.1175,-0.085952,-0.40657,5.2735,-0.37607,0.21045,-0.11722,-1.1625,0.038544,0.17494,-0.081409,-1.0603,-0.092987,0.77351,-0.38691,-0.64841,-0.21466,-0.091389
-0.086664,0.20141,0.053276,0.13099,0.0076023,-0.14313,0.16425,0.089859,0.099137,-0.15561,-0.19803,-0.0015882,-0.16553,-0.12618,0.048639,0.00042266,-0.05312,-0.13141,-1.3369,0.1461,0.0099238,0.79587,-0.14314,-0.11586,-0.14492,-1.226,0.25072,6.7591,-0.26773,-0.7424,-0.97433,-0.13257
-0.086153,0.19202,0.056099,0.13475,0.010486,-0.14272,0.16423,0.091684,0.084353,-0.15299,-0.19519,-0.0022648,-0.16553,-0.12154,0.044565,0.0032552,-0.06052,-0.13627,-1.3327,0.14706,0.010105,0.83159,-0.14086,-0.12439,-0.14987,-1.2249,0.25226,6.7332,-0.27465,-0.75602,-0.99043,-0.12413
-0.070303,0.10666,0.018782,0.14879,0.013949,-0.0022694,-0.1312,0.22692,0.0085161,-0.15733,-0.22309,0.10113,-0.1649,-0.074533,-0.066184,0.016866,0.21786,0.80492,-1.3207,-0.24003,0.04227,-0.074718,-0.065978,0.41346,0.024638,-0.66143,0.18943,3.7769,-0.20423,0.12278,-0.61539,-0.033894
-0.052217,-0.066624,0.029708,-0.19283,0.05668,-0.064681,-0.015,0.024887,-0.0071056,0.012499,0.058839,-0.13431,-0.00044457,-0.022636,-0.13598,-0.0052937,-0.018051,1.04,2.429,0.030143,0.056141,-0.22733,-0.2092,0.33218,0.3072,-1.1243,0.1492,-0.56496,-0.14838,-0.064958,0.10498,0.56021
-0.086603,0.15277,0.10298,0.13541,0.041497,-0.13516,0.0783,0.081397,-0.073796,-0.14589,-0.16386,-0.022706,-0.16553,-0.028603,0.033981,-0.1083,-0.074993,-0.26385,-1.342,0.20937,-0.076848,0.96448,-0.063199,-0.27726,-0.14535,-1.2202,0.21664,6.7289,-0.27844,-0.71562,-0.71457,-0.12049
-0.071067,-0.041802,0.075588,0.29966,-0.05781,-0.11401,0.59682,-0.26375,-0.16158,8.6937e-05,0.043404,-0.1365,-0.16553,0.3201,-0.12579,0.23123,-0.45311,-0.14996,1.0523,1.5801,-0.29452,0.11222,-0.19749,-0.14779,0.015046,-1.1592,-0.00080134,0.95723,0.0066341,-0.83763,0.19911,0.15651
-0.089151,0.1097,0.056863,0.12442,-0.053892,-0.013856,0.0018329,0.1431,0.072076,-0.11558,-0.12944,-0.12578,-0.16545,0.0083125,-0.041103,0.032135,0.22058,-0.22264,-1.368,0.2582,-0.041323,0.19076,-0.10275,-0.27693,-0.15407,-1.1838,0.049464,6.2949,-0.22189,-0.16001,-0.59036,-0.24792
-0.049843,-0.044152,0.056813,0.27684,-0.091425,-0.12165,0.63076,-0.1828,-0.15042,0.017749,0.085128,-0.1365,-0.16552,0.22484,-0.13433,0.20558,-0.45906,-0.15091,1.0672,1.5805,-0.23285,-0.056495,-0.20087,-0.15801,0.0040836,-1.1561,-0.038537,0.96305,0.10208,-0.83037,-0.002777,0.19617
-0.083916,0.17648,0.12161,0.12482,0.0077236,-0.14539,0.066757,0.079285,-0.014813,-0.13379,-0.16498,-0.06078,-0.16553,-0.031939,-0.020482,0.0090343,-0.01471,-0.093242,-1.3136,0.14728,-0.054895,0.89718,-0.10574,-0.23289,-0.16517,-1.2274,0.25732,6.5786,-0.23386,-0.77878,-1.0035,-0.14907
-0.051916,-0.071525,0.023702,-0.19139,0.053803,-0.064637,-0.02829,0.030158,0.00067585,-0.017641,0.0662,-0.13586,-0.035917,0.018701,-0.13598,-0.016865,-0.08691,1.0322,2.4246,-1.6885e-05,-0.0024466,-0.23657,-0.1966,0.32252,0.30592,-1.095,0.16483,-0.54926,-0.14031,-0.0094783,0.10906,0.55929
0.015946,-0.032912,0.030939,-0.2978,0.10914,-0.084455,0.02797,-0.077502,0.0028692,-0.1177,0.19582,-0.10522,0.048454,-0.084002,-0.04339,-0.13039,0.11273,-0.43127,0.10692,-0.087312,-0.042851,-1.1247,-0.095638,-0.18095,2.8099,-0.66969,-0.056085,0.28317,-0.27516,1.2777,0.081705,-0.20171
-0.024653,-0.11436,-0.014873,0.22509,0.074211,-0.14306,0.044119,0.14112,-0.045303,0.11842,-0.04397,-0.0096831,-0.15198,-0.053077,-0.075228,-0.052684,-0.083146,1.854,0.63654,0.20673,-0.04932,-1.1193,-0.10151,0.15212,-0.050208,-0.56114,0.010631,0.45825,-0.34691,0.13346,0.18091,0.16181
-0.08717,0.14309,0.075591,0.13436,-0.067251,-0.059597,0.075946,0.082975,0.010136,-0.12838,-0.15083,-0.096808,-0.16552,0.024368,-0.026928,-0.022438,0.1257,-0.090118,-1.3695,0.22062,-0.05538,0.38823,-0.08557,-0.28877,-0.18305,-1.2106,0.11086,6.4187,-0.20654,-0.51769,-0.69734,-0.17782
-0.016153,-0.0072435,0.01619,0.20093,-0.058507,0.0054617,-0.14186,0.3015,0.078228,0.038822,-0.12403,0.034531,-0.15626,-0.11559,-0.071262,-0.058569,-0.40771,4.2318,0.26339,0.09713,-0.066829,-1.0307,-0.061862,0.071763,-0.1298,-1.0591,-0.067166,0.57944,-0.35834,-0.66226,-0.21052,-0.014557
-0.046226,-0.1323,-0.055795,0.2012,0.071271,0.013787,-0.14214,0.1372,-0.084824,0.18126,-0.07976,-0.10135,-0.002992,-0.11376,-0.040942,0.085404,-0.18092,0.77355,-0.66227,-0.038933,-0.11634,-1.1766,-0.091129,-0.30306,-0.057954,-1.197,0.025469,-0.43343,-0.30057,-0.66608,6.7292,0.16854
-0.012161,-0.13024,-0.059329,0.18095,0.038479,0.022398,-0.14211,0.18344,-0.16094,0.099304,0.023686,-0.075735,0.01158,-0.14108,0.016652,0.068578,-0.14565,0.4086,-0.74708,-0.089648,-0.080399,-1.1655,-0.085213,-0.28713,-0.023313,-1.1996,0.007845,-0.43553,-0.3327,-0.54693,6.7938,0.17879
-0.024231,0.074217,0.096153,0.18423,-0.0967,0.032564,0.053531,0.014389,-0.0033704,-0.12369,0.098356,0.11285,-0.14182,-0.048729,-0.13322,-0.13302,0.17465,0.62872,-0.33491,-0.18945,-0.077774,-1.0865,-0.11847,-0.021345,0.073202,-0.97867,-0.10486,2.1508,-0.15067,0.58043,0.57818,0.092791
-0.064731,0.01475,0.089848,0.2578,-0.053808,-0.12283,0.55504,-0.10602,-0.1621,0.086103,-0.10883,-0.13649,-0.16534,0.30882,-0.13587,0.12361,-0.46663,0.067087,1.1742,1.6174,-0.17171,0.079346,-0.20293,-0.06463,0.050683,-1.1688,-0.34373,0.55489,-0.01896,-0.7729,-0.011262,0.065178
-0.041508,-0.10631,-0.01665,0.20504,-0.006795,0.058577,-0.1421,0.21125,-0.16034,0.048797,-0.010732,-0.065063,-0.083941,-0.13861,0.043851,0.042278,-0.13383,0.34032,-1.0234,-0.19291,0.062812,-1.1553,-0.086601,-0.24835,-0.074865,-1.1803,0.039442,-0.13689,-0.25329,-0.66369,6.8785,0.21372
-0.083059,-0.13226,-0.11074,0.25404,0.50871,-0.14166,-0.14212,0.11188,-0.12785,0.049025,-0.1684,0.15286,-0.16488,-0.017625,-0.0096029,-0.11713,-0.47147,-1.1405,-1.372,-0.51202,0.016504,-1.1926,0.20763,9.294,-0.14159,-1.2419,0.049688,-1.2079,-0.47128,-0.84093,-0.98772,-0.11932
-0.048643,-0.10518,-0.0095421,0.27991,0.0084545,-0.048223,0.18035,-0.017346,-0.0040922,0.10337,-0.030178,-0.058659,-0.15933,-0.10271,-0.03811,0.070471,-0.29064,-0.35291,3.8753,0.34181,-0.12205,-0.87699,0.11268,0.10099,-0.0053878,-1.1288,0.017302,0.33089,-0.19463,-0.55351,0.023216,0.026345
-0.081688,-0.12313,-0.10551,0.287,0.48056,-0.070311,-0.13642,0.070333,-0.039153,-0.014496,-0.1587,0.11785,-0.16545,-0.026227,-0.024043,-0.094925,-0.46418,-1.1402,-1.375,-0.50791,-0.022256,-1.1809,0.12896,9.2924,-0.15425,-1.241,0.12557,-1.2073,-0.46673,-0.83946,-1.0358,-0.18293
-0.022272,-0.018249,0.1124,0.23337,-0.040092,0.022935,0.020201,0.092802,-0.077502,-0.1553,0.053065,0.093171,-0.065697,-0.034321,-0.13271,-0.081546,-0.06377,0.91382,-0.13928,-0.20884,-0.012602,-1.042,-0.13402,0.023544,-0.02136,-1.0285,-0.12258,1.8758,-0.097258,-0.11535,1.1509,0.18277
-0.054916,-0.070089,-0.0022379,0.26882,-0.053854,-0.03598,0.18651,-0.016182,0.017383,0.10779,-0.026643,-0.048114,-0.159,-0.12237,-0.037858,0.060806,-0.28321,-0.36286,3.8699,0.35085,-0.11206,-0.8749,0.092333,0.16597,-0.01827,-1.0973,0.028473,0.2987,-0.19879,-0.5078,-0.065704,0.020615
-0.081559,-0.11842,-0.092958,0.29057,0.49968,-0.060901,-0.13274,0.069948,-0.011868,-0.030647,-0.14293,0.1004,-0.16535,-0.011919,-0.07024,-0.07111,-0.46037,-1.1372,-1.3778,-0.50948,-0.012118,-1.1924,0.0083208,9.3127,-0.15209,-1.2484,0.098643,-1.1986,-0.46705,-0.8402,-0.9908,-0.19848
-0.04358,-0.11568,-0.053809,0.27531,0.071331,-0.072047,0.17603,-0.012342,-0.044116,0.12762,-0.0037153,-0.051342,-0.14096,-0.12854,-0.04077,0.085433,-0.3251,-0.16281,3.6869,0.29172,-0.11714,-0.83365,0.12064,0.037811,0.024883,-1.1205,-0.025927,0.38162,-0.25627,-0.49493,-0.020368,0.020508
-0.077119,-0.13114,-0.10551,0.32692,0.49482,-0.030949,-0.13966,0.093421,-0.0043816,-0.029365,-0.1947,0.069999,-0.16424,-0.01145,-0.073369,-0.069346,-0.45326,-1.1373,-1.3644,-0.49174,-0.11523,-1.1952,-0.11755,9.2847,-0.15803,-1.2462,0.065937,-1.1751,-0.45936,-0.83164,-0.88014,-0.15443
-0.022069,-0.088416,-0.011347,-0.35515,-0.047204,-0.026992,0.047505,-0.20064,-0.10422,-0.022288,1.9649,-0.092,0.061081,-0.12151,0.013559,-0.10913,0.11037,-0.73317,-0.789,-0.17797,-0.15446,-1.0342,-0.0016759,-0.43647,-0.30209,-0.65113,-0.21935,-0.78855,-0.30683,0.28337,-0.57086,4.8344
-0.039372,-0.05286,-0.0081249,-0.2165,0.070511,-0.087854,-0.0055084,-0.0010284,-0.0067891,-0.043403,0.056965,-0.13548,-0.035748,0.053774,-0.13598,0.0018213,0.00051103,0.90198,2.1195,-0.031918,-0.0061739,-0.20905,-0.16583,0.27654,0.22442,-0.94884,0.11353,-0.58352,-0.19568,-0.0014097,0.11148,0.31883
-0.078687,-0.13122,-0.10522,0.33679,0.50371,-0.030239,-0.1418,0.10242,-0.071201,0.012102,-0.18558,0.06663,-0.16551,-0.037193,-0.055241,-0.04401,-0.44578,-1.1387,-1.3372,-0.48745,-0.11506,-1.1898,-0.19067,9.2906,-0.12962,-1.2433,0.064274,-1.1987,-0.46042,-0.83167,-0.91462,-0.17045
-0.06738,0.00015312,0.091796,0.32862,-0.080933,-0.1193,0.41177,-0.08268,-0.16208,0.07363,-0.19773,-0.13322,-0.16523,0.23438,-0.13363,0.050752,-0.45521,-0.11361,1.1726,1.3238,-0.11599,0.050746,-0.19781,-0.094911,0.022309,-1.1574,-0.10702,0.78656,-0.023918,-0.70131,0.19031,0.097527
-0.055328,0.0042351,0.0021669,0.2335,-0.11088,-0.0018926,-0.14086,0.3001,-0.0048014,0.065081,-0.094313,0.027832,-0.16469,-0.12993,-0.017036,-0.030887,-0.31538,3.3088,0.79083,0.15815,-0.049858,-0.87466,-0.083642,0.018892,-0.18709,-1.1395,-0.06569,0.27457,-0.28468,-0.5846,0.10097,-0.049606
-0.079145,-0.13064,-0.11298,0.3478,0.51037,-0.010925,-0.079314,0.15949,-0.095183,0.0024545,-0.19322,0.0026603,-0.1655,-0.12877,-0.071982,-0.046183,-0.45413,-1.1372,-1.3608,-0.47037,-0.0982,-1.184,-0.1192,9.1818,-0.098693,-1.2408,0.0095265,-1.1705,-0.44938,-0.83445,-0.89073,-0.14837
-0.070951,-0.12835,0.0082465,0.21883,-0.11064,0.070625,-0.13933,0.21831,-0.091786,-0.018323,-0.00035988,-0.082181,-0.16027,-0.12061,0.021829,0.11056,-0.20567,0.030199,-1.1878,-0.19958,-0.07763,-1.1653,-0.019811,-0.079271,-0.095934,-0.9988,0.084088,-0.25183,-0.21108,-0.59864,7.1956,0.25464
